"ref_area.label","source.label","indicator.label","sex.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"France","LFS - Employment Survey","Mean weekly hours usually worked per employee by sex","Male","2019",38.42,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Mean weekly hours usually worked per employee by sex","Female","2019",34.31,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Mean weekly hours usually worked per employee by sex","Male","2018",38.36,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Mean weekly hours usually worked per employee by sex","Female","2018",34.06,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Mean weekly hours usually worked per employee by sex","Male","2017",38.36,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Mean weekly hours usually worked per employee by sex","Female","2017",33.86,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Mean weekly hours usually worked per employee by sex","Male","2016",38.41,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Mean weekly hours usually worked per employee by sex","Female","2016",33.86,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Mean weekly hours usually worked per employee by sex","Male","2015",38.4,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Mean weekly hours usually worked per employee by sex","Female","2015",33.73,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2025",39.15,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2025",33.14,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2024",39.37,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2024",33.19,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2023",39.32,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2023",33.11,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2022",39.78,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2022",33.22,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2021",40.01,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2021",33.13,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2020",40.21,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2020",32.78,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2019",40.53,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2019",32.47,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2018",40.51,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2018",32.35,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2017",40.59,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2017",32.2,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2016",40.63,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2016",32.2,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2015",40.83,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2015",32.14,,,"Repository: ILO-STATISTICS - Micro data processing"
"Georgia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2024",44.98,,,"Repository: ILO-STATISTICS - Micro data processing"
"Georgia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2024",38.84,,,"Repository: ILO-STATISTICS - Micro data processing"
"Georgia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2023",45.18,,,"Repository: ILO-STATISTICS - Micro data processing"
"Georgia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2023",38.98,,,"Repository: ILO-STATISTICS - Micro data processing"
"Georgia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2022",45.74,,,"Repository: ILO-STATISTICS - Micro data processing"
"Georgia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2022",39.41,,,"Repository: ILO-STATISTICS - Micro data processing"
"Georgia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2021",45.67,,,"Repository: ILO-STATISTICS - Micro data processing"
"Georgia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2021",39.09,,,"Repository: ILO-STATISTICS - Micro data processing"
"Georgia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2020",46.79,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Georgia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2020",40.25,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Georgia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2019",48.18,,,"Repository: ILO-STATISTICS - Micro data processing"
"Georgia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2019",40.48,,,"Repository: ILO-STATISTICS - Micro data processing"
"Georgia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2018",48.22,,,"Repository: ILO-STATISTICS - Micro data processing"
"Georgia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2018",40.3,,,"Repository: ILO-STATISTICS - Micro data processing"
"Georgia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2017",47.09,,,"Repository: ILO-STATISTICS - Micro data processing"
"Georgia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2017",39.46,,,"Repository: ILO-STATISTICS - Micro data processing"
"Ghana","PC - Population Census","Mean weekly hours usually worked per employee by sex","Male","2021",46.16,,,"Repository: ILO-STATISTICS - Micro data processing"
"Ghana","PC - Population Census","Mean weekly hours usually worked per employee by sex","Female","2021",43.4,,,"Repository: ILO-STATISTICS - Micro data processing"
"Ghana","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2015",41.06,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Ghana","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2015",35.43,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Gambia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2023",49.26,,,"Repository: ILO-STATISTICS - Micro data processing"
"Gambia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2023",38.22,,,"Repository: ILO-STATISTICS - Micro data processing"
"Guinea-Bissau","HIES - Harmonized Survey on Household Living Conditions","Mean weekly hours usually worked per employee by sex","Male","2022",45.13,,,"Repository: ILO-STATISTICS - Micro data processing"
"Guinea-Bissau","HIES - Harmonized Survey on Household Living Conditions","Mean weekly hours usually worked per employee by sex","Female","2022",37.99,,,"Repository: ILO-STATISTICS - Micro data processing"
"Guinea-Bissau","HIES - Harmonized Survey on Household Living Conditions","Mean weekly hours usually worked per employee by sex","Male","2019",44.89,,,"Repository: ILO-STATISTICS - Micro data processing"
"Guinea-Bissau","HIES - Harmonized Survey on Household Living Conditions","Mean weekly hours usually worked per employee by sex","Female","2019",39.69,,,"Repository: ILO-STATISTICS - Micro data processing"
"Greece","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2025",40.25,,,"Repository: ILO-STATISTICS - Micro data processing"
"Greece","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2025",37.85,,,"Repository: ILO-STATISTICS - Micro data processing"
"Greece","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2024",40.12,,,"Repository: ILO-STATISTICS - Micro data processing"
"Greece","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2024",37.59,,,"Repository: ILO-STATISTICS - Micro data processing"
"Greece","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2023",40.27,,,"Repository: ILO-STATISTICS - Micro data processing"
"Greece","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2023",37.55,,,"Repository: ILO-STATISTICS - Micro data processing"
"Greece","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2022",40.11,,,"Repository: ILO-STATISTICS - Micro data processing"
"Greece","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2022",37.15,,,"Repository: ILO-STATISTICS - Micro data processing"
